番号,section,単語,意味
1880,section19,duration,期間
1881,section19,deforestation,森林破壊
1882,section19,precaution,用心
1883,section19,bunch,ひとたばの
1884,section19,shortcoming,欠点
1885,section19,aspiration,熱望
1886,section19,psychiatrist,精神科医
1887,section19,shipping,発送
1888,section19,senator,上院議員
1889,section19,statesman,政治家
1890,section19,subordinate,部下
1891,section19,vacuum,空白
1892,section19,quest,探究
1893,section19,meditation,瞑想
1894,section19,subscriber,加入者
1895,section19,riddle,謎
1896,section19,rag,ぼろ
1897,section19,rust,さび
1898,section19,sanitation,衛生
1899,section19,midst,まっただ中
1900,section19,mischief,いたずら
1901,section20,proficiency,検定
1902,section20,recollection,記憶
1903,section20,latitude,緯
1904,section20,friction,摩擦
1905,section20,botanist,植物学者
1906,section20,heredity,遺伝
1907,section20,contempt,軽蔑
1908,section20,anatomy,構造
1909,section20,integrity,誠実
1910,section20,cargo,貨物
1911,section20,bribe,わいろ
1912,section20,eruption,噴火
1913,section20,funeral,葬式
1914,section20,deficit,赤字
1915,section20,bulk,大部分
1916,section20,millionaire,百万長者
1917,section20,ash,灰
1918,section20,realm,領域
1919,section20,plantation,農園
1920,section20,plow,すき
1921,section20,vending,販売
1922,section20,orphan,孤児
1923,section20,neuron,神経細胞
1924,section20,vegetation,植生
1925,section20,warrior,戦士
1926,section20,mutation,突然変異
1927,section20,sewage,下水
1928,section20,paradigm,理論的枠組
1929,section20,protocol,議定書
1930,section20,skyscraper,高層ビル
1931,section20,accord,一致
1932,section20,bureaucrat,官僚
1933,section20,array,多彩
1934,section20,clash,衝突
1935,section20,torture,拷問
1936,section20,reign,統治
1937,section20,thesis,論文
1938,section20,digit,桁
1939,section20,agenda,課題
1940,section20,onset,発症
1941,section20,peasant,小作農
1942,section20,ultraviolet,紫外
1943,section20,renowned,有名な
1944,section20,transparent,透き通った
1945,section20,dim,薄暗い
1946,section20,legitimate,正当な
1947,section20,adverse,悪
1948,section20,swift,すばやい
1949,section20,naive,世間知らずの
1950,section20,dumb,ばか
1951,section20,gloomy,暗い
1952,section20,furious,激怒した
1953,section20,earnest,まじめな
1954,section20,terrific,すばらしい
1955,section20,vertical,垂直な
1956,section20,wicked,邪悪な
1957,section20,subjective,主観的な
1958,section20,enlightened,進んだ考えの
1959,section20,authentic,本物の
1960,section20,brutal,残忍な
1961,section20,dizzy,めまい
1962,section20,sheer,まったくの
1963,section20,naughty,いたずらな
1964,section20,damp,湿った
1965,section20,static,静的な
1966,section20,doomed,運命にある
1967,section20,respiratory,呼吸器に関する、呼吸の
1968,section20,innumerable,無数の
1969,section20,clumsy,不器用な
1970,section20,aesthetic,美的
1971,section20,obsessed,とりつかれている
1972,section20,detached,切り離された
1973,section20,wrecked,難破した
1974,section20,reckless,無謀な
1975,section20,arrogant,傲慢な
1976,section20,preoccupied,頭がいっぱいだ
1977,section20,gigantic,巨大な
1978,section20,conspicuous,顕著な
1979,section20,slender,すらりとした
1980,section20,manifest,明らかな
1981,section20,tidy,きちんと
1982,section20,skeptical,懐疑的な
1983,section20,notorious,悪名高い
1984,section20,anonymous,匿名の
1985,section20,monotonous,単調な
1986,section20,ample,豊富に
1987,section20,trim,こぎれいな
1988,section20,savage,野蛮な
1989,section20,coherent,一貫した
1990,section20,eloquent,雄弁な
1991,section20,foul,不快な
1992,section20,juvenile,青少年の
1993,section20,compulsory,義務的な
1994,section20,prone,やすい
1995,section20,arbitrary,勝手な
1996,section20,ingenious,独創的な
1997,section20,divine,神聖なる
1998,section20,tender,やさしい
1999,section20,outraged,憤慨している
2000,section20,intrinsic,本来の
2001,section21,paralyzed,麻痺している
2002,section21,compatible,適合する
2003,section21,patriotic,愛国的な
2004,section21,eminent,名高い
2005,section21,potent,強力な
2006,section21,insane,正気を失っている
2007,section21,staple,主要な
2008,section21,secondhand,間接
2009,section21,indigenous,先住
2010,section21,utmost,最も
2011,section21,integral,不可欠な
2012,section21,intricate,複雑な
2013,section21,demographics,人口統計の
2014,section21,mighty,強力な
2015,section21,intact,無傷の
2016,section21,intent,決意をしている
2017,section21,intriguing,興味深い
2018,section21,merry,陽気な
2019,section21,perpetual,永続する
2020,section21,spinal,脊椎の
2021,section21,susceptible,かかりやすい
2022,section21,mandatory,義務的な
2023,section21,upright,まっすぐに
2024,section21,abruptly,不意に
2025,section21,conversely,逆に
2026,section21,predominantly,主に
2027,section21,lest,～しないように
