番号,section,単語,意味
1190,section12,aboriginal,〔通例A～〕アボリジニの；原生の，先住の
1191,section12,seasonal,季節の，季節的な
1192,section12,abundant,豊富な；（～に）富む（in）
1193,section12,hybrid,ハイブリッドの；雑種の；混成の
1194,section12,irrelevant,（～にとって）無関係の（to）；見当違いの
1195,section12,ridiculous,ばかげた；法外な
1196,section12,fairy,妖精の（ような）
1197,section12,sensory,感覚の
1198,section12,chronic,慢性の（⇔ acute ⇒ 1486）；長引く；常習の
1199,section12,voluntary,自発的な（⇔ compulsory ⇒ 1384）；無償の
1200,section12,inclined,傾向がある；傾いた
1201,section13,infer,を推論する，推測する
1202,section13,esteem,を尊敬する；を見なす
1203,section13,tackle,に取り組む；と（～のことで）話をつける（about / on）
1204,section13,venture,危険を冒して進む；を思い切ってする
1205,section13,accelerate,を加速させる，促進する；加速する
1206,section13,accustom,（人）を慣れさせる
1207,section13,amuse,をおもしろがらせる，楽しませる
1208,section13,flourish,繁栄する；繁茂する；を振りかざす
1209,section13,thrive,繁栄する，うまくいく；繁茂する
1210,section13,nurture,をはぐくむ；を養成する
1211,section13,click,（を）クリックする；をカチッと鳴らす；カチッと音がする
1212,section13,spin,回転する；を回転させる；（糸）を紡ぐ
1213,section13,clip,を切り抜く；を（はさみで）切り取る；をクリップで留める
1214,section13,drag,を引きずる；ぐずぐずする
1215,section13,cast,を投じる；に役を当てる
1216,section13,scatter,をまき散らす；分散する
1217,section13,tempt,を（...する）気にさせる（to do）；を引きつける
1218,section13,withdraw,を引き出す；を撤回する；撤退する
1219,section13,yawn,あくびをする
1220,section13,blink,まばたきする；点滅する；（目）をまたたく
1221,section13,dye,を染める；染まる
1222,section13,spill,をこぼす；こぼれる
1223,section13,irritate,をいらいらさせる；をひりひりさせる
1224,section13,insult,を侮辱する（≒ affront）
1225,section13,enforce,を施行［実施］する；を（～に）強制する（on / upon）
1226,section13,rob,から（金品を）奪う
1227,section13,drain,（液体）を流出させる；（液体が）流れ出る
1228,section13,suspend,を停職［停学，出場停止］にする；を一時的に中断する
1229,section13,drift,漂う；さまよう；を押し流す
1230,section13,forgive,を許す；を免除する
1231,section13,revise,を修正する；を改訂する
1232,section13,recruit,を募る；に新人を補充する
1233,section13,twist,をねじる，ひねる；を歪曲する
1234,section13,crush,を押しつぶす；を弾圧する；を絞り出す
1235,section13,pin,をピンで留める；を突き刺す
1236,section13,uncover,を暴く（⇔ conceal ⇒ 1116）；を 発掘する
1237,section13,exploit,を活用する；を搾取する，につけ込む
1238,section13,implement,を実行［実施］する
1239,section13,integrate,を統合する；融合する
1240,section13,incorporate,を取り入れる；を法人にする；合併する
1241,section13,profile,人物の紹介；横顔；輪郭
1242,section13,appetite,食欲；欲求
1243,section13,impulse,衝動；刺激
1244,section13,script,台本；筆跡
1245,section13,anniversary,（～周年）記念日
1246,section13,pension,年金
1247,section13,temper,気質，気性；機嫌；かんしゃく
1248,section13,cortex,皮質；樹皮
1249,section13,syndrome,症候群；～現象
1250,section13,chamber,（特定の目的の）部屋；議場；〔the ～〕議院
1251,section13,utility,公共事業；公共料金；実用性
1252,section13,cattle,〔集合的に〕牛
1253,section13,herd,（牛などの）群れ；群衆
1254,section13,fluid,流動体，液体
1255,section13,pity,残念なこと；哀れみ
1256,section13,priest,聖職者
1257,section13,acquaintance,知人；面識；知識
1258,section13,offspring,子孫，子；成果
1259,section13,famine,飢饉；（食糧・物資の）ひどい不足
1260,section13,deforestation,森林伐採
1261,section13,jail,刑務所，拘置所（≒ prison）
1262,section13,commodity,商品；有用なもの
1263,section13,format,書式，形式；（本などの）型
1264,section13,recipient,受け取る人；（臓器などの）被提供者
1265,section13,drill,訓練；（反復）練習；ドリル，錐
1266,section13,inability,無能，無力
1267,section13,republic,共和国；共和制
1268,section13,combat,戦闘；対立
1269,section13,debris,（破壊された後の）残骸，瓦礫；がらくた
1270,section13,bug,病原菌（が起こす病気）；虫；盗聴器；（機械・プログラムの）欠陥
1271,section13,fraction,わずか（≒ bit），一部；分数
1272,section13,index,指標；索引；指数
1273,section13,intuition,直観（力），直感
1274,section13,motive,動機
1275,section13,consent,同意，承諾
1276,section13,hierarchy,（社会の）階層制；〔the ～〕支配層
1277,section13,monument,記念碑，遺跡；金字塔
1278,section13,asset,〔通例～s〕資産；価値のあるもの；利点
1279,section13,decent,まずまずの；きちんとした；上品な
1280,section13,competent,有能な；適任の；満足できる
1281,section13,straightforward,単純な；率直な
1282,section13,cosmetic,化粧の，美容の；うわべの
1283,section13,delicate,繊細な；扱いにくい；もろい
1284,section13,interior,室内の；内部の（⇔ exterior 外部の）
1285,section13,transparent,透明な；明快な
1286,section13,aesthetic,美的な；美学の
1287,section13,deliberate,故意の；慎重な
1288,section13,demographic,人口統計学の
1289,section13,prehistoric,有史以前の；旧式な
1290,section13,innate,生まれながらの；固有の
1291,section13,mild,穏やかな；（程度が）軽い
1292,section13,toxic,有毒な；中毒性の
1293,section13,ashamed,恥じて
1294,section13,humble,謙虚な；質素な；身分が低い
1295,section13,peculiar,特有の；特異な
1296,section13,steep,（傾斜が）急な；急激な；法外な
1297,section13,trivial,ささいな，取るに足りない
1298,section13,magnificent,壮大な；見事な
1299,section13,wireless,無線（電信）の，ラジオの
1300,section13,ongoing,継続している，進行中の
1301,section14,assure,に自信を持って言う；を保証する
1302,section14,precede,に先行する；に優先する
1303,section14,revive,を復活させる；復活する
1304,section14,compel,に強いる
1305,section14,blossom,花が咲く（≒ bloom）；発展する
1306,section14,terrify,を怖がらせる；を脅かす
1307,section14,violate,（法律・規則など）に違反する；を侵害する
1308,section14,suppress,を抑える；を抑圧する
1309,section14,deceive,をだます（≒ take in）
1310,section14,manipulate,を（巧みに）操る；を改ざんする
1311,section14,starve,飢える；（～を）渇望する（for）；を飢えさせる
1312,section14,flee,（から）逃げる
1313,section14,whisper,（を）ささやく
1314,section14,yell,叫ぶ，どなる
1315,section14,deposit,を置く；を預ける；を堆積させる
1316,section14,confine,を限定する；〔通例受身形で〕閉じ込められる
1317,section14,swing,を揺らす，振る；揺れる；（行動に）さっと移る
1318,section14,prolong,を長引かせる
1319,section14,depict,を描く
1320,section14,outline,の要点を述べる；の輪郭を描く
1321,section14,shed,を捨て去る；（光など）を放つ；（涙・血）を流す
1322,section14,emit,（光・熱など）を出す，排出する；（信号）を送る
1323,section14,renew,を更新する；（資源）を再生する
1324,section14,utilize,を利用する（≒ make use of）
1325,section14,assert,を主張する
1326,section14,strain,に負担をかける；を緊張させる；を漉す
1327,section14,strive,努力する；争う
1328,section14,dare,あえて［思い切って］...する
1329,section14,boast,を誇る；（を）自慢する
1330,section14,startle,をびっくりさせる（≒ surprise）
1331,section14,offend,の気分を害する；（に）違反する
1332,section14,compute,（を）計算する；コンピューターを使う
1333,section14,assemble,を集める；を組み立てる；集まる
1334,section14,worsen,を悪化させる；悪化する（≒ deteriorate）
1335,section14,flip,を（ぱっと）裏返す；を軽くはじく
1336,section14,rub,（を）こする；（～に）を塗る（on / over）
1337,section14,descend,（を）降りる（⇔ ascend ⇒ 1839）；受け継がれる
1338,section14,compensate,補償する（≒ make up）；に償う
1339,section14,comprise,から成る；を構成する
1340,section14,prevail,普及している；支配的である；（～に）打ち勝つ（over）
1341,section14,quest,探究
1342,section14,dignity,尊厳；威厳
1343,section14,criterion,（判断・評価の）基準
1344,section14,paradox,逆説；矛盾
1345,section14,parliament,（英国などの）議会；国会議員（団）
1346,section14,legislation,法律；立法
1347,section14,agenda,協議事項（リスト）；議事日程（表）；（政治上の）課題
1348,section14,mainstream,（活動・思潮などの）主流；大勢
1349,section14,troop,〔～s〕軍隊；集団
1350,section14,epidemic,流行（病）；蔓延
1351,section14,outbreak,発生，勃発
1352,section14,chaos,混沌，大混乱
1353,section14,nightmare,悪夢（のような状況）；不安感
1354,section14,horror,恐怖；強い嫌悪；嫌な物［人］
1355,section14,cluster,集団；（植物の）房，束
1356,section14,pollen,花粉
1357,section14,hive,ミツバチの巣（箱）；人の集まる所
1358,section14,irrigation,灌漑
1359,section14,dose,（薬の1回分の）服用量；放射線の1回の照射量
1360,section14,suicide,自殺；自殺的行為
1361,section14,feast,祝宴；大ごちそう；楽しみ
1362,section14,cuisine,（独特の）料理，料理法
1363,section14,rumor,うわさ
1364,section14,proverb,ことわざ（≒ saying）
1365,section14,signature,署名；特徴
1366,section14,formula,方法，解決策；公式
1367,section14,tuition,【主に米】 授業料（＝ 【英】tuition fees）；（個人）指導
1368,section14,intake,摂取量；受け入れ数；取り入れること
1369,section14,spectrum,スペクトル；（波動・変動の）範囲
1370,section14,kidney,腎臓
1371,section14,gear,用具（一式），器具；歯車；ギア
1372,section14,aisle,（座席間などの）通路
1373,section14,grief,深い悲しみ
1374,section14,destiny,運命
1375,section14,skull,頭骨，頭蓋骨；頭脳
1376,section14,tomb,墓
1377,section14,monk,修道士，僧（⇔ nun 修道女，尼）
1378,section14,worship,崇拝，礼拝（式）；賛美
1379,section14,outstanding,際立った；未払いの；未解決の
1380,section14,unprecedented,前例のない；空前の
1381,section14,infinite,無限の（⇔ finite 有限の）；無数の
1382,section14,worthwhile,価値がある；立派な
1383,section14,indispensable,不可欠な（⇔ dispensable なくてもすむ）
1384,section14,compulsory,義務的な，強制的な（⇔ voluntary ⇒ 1199）
1385,section14,probable,十分にありそうな
1386,section14,ambiguous,あいまいな；多義的な
1387,section14,obscure,（世に）知られていない；不明瞭な
1388,section14,skeptical,（～に）懐疑的な（of ⇒ about）
1389,section14,fragile,壊れやすい；虚弱な
1390,section14,static,静的な（⇔ dynamic ⇒ 1083）；動きのない
1391,section14,gradual,徐々の，緩やかな
1392,section14,vocal,声の，発声の；はっきりものを言う
1393,section14,vivid,鮮やかな；生き生きとした
1394,section14,imperial,帝国の；皇帝の
1395,section14,hostile,敵意のある（⇔friendly 友好的な）
1396,section14,superficial,表面的な
1397,section14,scarce,乏しい；珍しい
1398,section14,gross,総計の；甚だしい；粗野な
1399,section14,inherent,生来の，本来的に備わっている
1400,section14,notable,注目に値する；著名な
1401,section15,update,を最新のものにする；をアップデートする
1402,section15,refresh,（気分）をさわやかにする；（記憶など）を新たにする；を最新のものにする
1403,section15,bloom,花が咲く；栄える
1404,section15,conquer,を征服する；を克服する
1405,section15,induce,を引き起こす；を説得する
1406,section15,attain,を獲得する，達成する；に達する
1407,section15,spray,を吹きかける，に吹きつける
1408,section15,retrieve,（情報）を検索する；を取り戻す；を回復する
1409,section15,portray,を描く；（の役）を演じる
1410,section15,scratch,を引っかく；を取り消す，削除する
1411,section15,designate,を指定する；を任命する
1412,section15,contradict,と矛盾する；に反対意見を言う
1413,section15,sigh,ため息をつく
1414,section15,disrupt,を混乱させる；を分裂させる
1415,section15,depart,出発する；（～から）それる（from）
1416,section15,navigate,（を）誘導する；（を）操縦する；（を）航行する
1417,section15,beg,に（～を）切に頼む（for）；（を）懇願する
1418,section15,inhabit,に住んでいる；に宿る，存する
1419,section15,diagnose,（を）診断する
1420,section15,comprehend,を理解する
1421,section15,oblige,に義務づける；に恩恵を施す
1422,section15,cram,に詰め込む；詰め込み勉強をする
1423,section15,flock,群がる，集まる
1424,section15,underestimate,（を）過小評価する（⇔ overestimate （を）過大評価する）；（を）軽く見る；を少なく見積もる
1425,section15,clarify,を明確にする
1426,section15,spark,を引き起こす；を刺激する；スパークする
1427,section15,seize,をつかむ；を奪い取る；を没収する
1428,section15,soar,急上昇する；空高く飛ぶ
1429,section15,glow,光り［照り］輝く；赤く燃える；紅潮する
1430,section15,disguise,を（～に）変装させる（as）；を偽る
1431,section15,distort,を歪める；歪む
1432,section15,undermine,を徐々にむしばむ；を侵食する
1433,section15,abolish,を廃止する（≒ do away with）
1434,section15,strip,を［から］取り去る；を裸にする
1435,section15,dispose,〔dispose ofで〕を処分する；を（...する）気にさせる（to do）；を配置する
1436,section15,dump,を投棄する；をどさっと落とす
1437,section15,weave,を織る；（計画・物語など）を作り上げる
1438,section15,refine,を洗練する；を精製する
1439,section15,enrich,を豊かにする；（物質）を濃縮化する
1440,section15,coordinate,を調整する；を組織する；（服など）をコーディネートする
1441,section15,headline,（新聞などの）見出し
1442,section15,internship,【米】 実務［医学］研修；研修期間
1443,section15,outlet,直売店，特売店；はけ口；【米】（電気の）コンセント（≒ 【英】socket）
1444,section15,remedy,治療（法）；治療薬；解決法
1445,section15,pill,錠剤，丸薬；〔the ～〕ピル，経口避妊薬
1446,section15,reception,反応；宴会；受付；受信（状態）
1447,section15,transaction,（商）取引；（人と人との）交流
1448,section15,mutation,突然変異（体）；変化
1449,section15,dairy,〔集合的に〕乳製品；乳製品加工所［販売者］
1450,section15,compassion,同情
1451,section15,posture,姿勢；心構え
1452,section15,curse,悪態，ののしりの言葉；呪い；〔通例a ～〕災い
1453,section15,funeral,葬式
1454,section15,census,国勢調査；交通調査
1455,section15,encyclopedia,百科事典
1456,section15,cereal,〔通例～s〕穀物；シリアル（穀物加工食品）
1457,section15,fragment,断片
1458,section15,patch,（～の）部分，斑点；継ぎ；貼り薬
1459,section15,rubbish,【英】 ごみ（≒ 【米】garbage）；つまらないもの
1460,section15,maze,迷路（≒ labyrinth）；複雑に込み入ったもの
1461,section15,outlook,見解；見通し；眺め
1462,section15,breakthrough,大発見，飛躍的進歩
1463,section15,triumph,勝利；勝利の喜び；偉業
1464,section15,ally,同盟国；提携者；援助者；盟友
1465,section15,spectator,（試合などの）観客
1466,section15,sphere,領域；球体；天体
1467,section15,county,【米】 郡；【英】州
1468,section15,behalf,利益，味方
1469,section15,interval,（時間の）間隔；合間；隔たり；小休止
1470,section15,circulation,循環；流通；（新聞・雑誌の）発行部数
1471,section15,blade,刃；（プロペラなどの）羽根；（草などの）葉
1472,section15,theft,窃盗（罪）
1473,section15,vacuum,真空；空虚
1474,section15,collision,衝突；対立
1475,section15,bargain,買い得品；取引；契約
1476,section15,landmark,（ある場所の）目印；画期的な出来事
1477,section15,revenue,歳入（⇔ expenditure 歳出）；収益
1478,section15,treaty,（国家間の）条約；協定
1479,section15,supreme,最高の
1480,section15,thorough,徹底的な；まったくの
1481,section15,naked,裸の
1482,section15,sincere,心からの；誠実な
1483,section15,tame,飼いならされた，人に慣れた；退屈な
1484,section15,insufficient,不十分な；不適当な
1485,section15,dim,薄暗い；ぼんやりした
1486,section15,acute,（痛み・感情などが）激しい；（知覚などが）鋭い；急性の（⇔ chronic ⇒ 1198）
1487,section15,disabled,障害のある；障害者用の
1488,section15,metropolitan,大都市の，首都圏の
1489,section15,monetary,金銭的な；金融の
1490,section15,alternate,代わりの（≒ alternative）；交互の
1491,section15,partial,部分的な；不公平な（⇔impartial 公平な）
1492,section15,divine,神の；神にささげる
1493,section15,drastic,徹底的な，抜本的な；極端な
1494,section15,fierce,猛烈な；どう猛な
1495,section15,sole,唯一の；単独の；独占的な
1496,section15,spontaneous,自然発生的な；自発的な
1497,section15,spatial,空間の
1498,section15,neat,きちんとした；見事な
1499,section15,tidy,きちんとした，整頓された；相当の
1500,section15,loyal,（～に）忠実な（to）；誠実な
1501,section16,bless,に恩恵を与える；に感謝する
1502,section16,regain,を取り戻す
1503,section16,conform,順応する；一致する
1504,section16,enroll,登録する，入会する；を登録させる
1505,section16,entitle,に権利を与える；に題名をつける
1506,section16,halt,を止める；止まる
1507,section16,provoke,（感情・行動など）を引き起こす；を挑発する
1508,section16,invade,を侵略する；を侵害する；（場所）に殺到する
1509,section16,squeeze,押し入る；を押し込む；（を）搾る；（を）強く押す
1510,section16,crawl,はう；ゆっくり進む
1511,section16,digest,を消化する；を理解する；を要約する
1512,section16,utter,（声）を発する；（考えなど）を述べる
1513,section16,refrain,控える
1514,section16,populate,に住む，の住民である；に人を住まわせる
1515,section16,accommodate,を収容する；を（～に）適応させる（to）
1516,section16,steer,（を）操縦する；を（～へ）向ける（to）
1517,section16,drown,溺死する；を水浸しにする
1518,section16,dip,を浸す；（手など）を（～に）突っ込む（into / in）；下がる
1519,section16,soak,を浸す；をずぶぬれにする；浸る
1520,section16,stir,をかき回す；を揺り動かす
1521,section16,transplant,を移植する；を移住させる
1522,section16,reassure,を安心させる
1523,section16,resume,（を）再開する；を取り戻す
1524,section16,speculate,（と）推測する；投機する
1525,section16,surpass,を上回る
1526,section16,appoint,を任命する；（日時・場所など）を指定する
1527,section16,intrigue,に興味を持たせる；陰謀を企てる
1528,section16,decay,腐敗する（≒ rot）；（徐々に）衰える
1529,section16,contaminate,を汚染する；を堕落させる
1530,section16,swell,膨張する，腫れる；を膨らませる
1531,section16,delete,を削除する，消す
1532,section16,tolerate,を許容する，我慢する（≒ put up with）
1533,section16,envy,をうらやむ
1534,section16,pray,（を）祈る
1535,section16,confess,（を）告白する
1536,section16,resign,（を）辞任する；を放棄する
1537,section16,dissolve,（を）溶かす；（議会など）を解散する；（契約など）を解消する；溶ける
1538,section16,unfold,（閉じたもの）を開く；を明らかにする；開く；明らかになる
1539,section16,awaken,を目覚めさせる；（～から）覚める（from）
1540,section16,conceive,（を）思いつく；と想像する；（を）妊娠する
1541,section16,entrepreneur,起業家，事業家
1542,section16,stake,利害関係；〔通例～s〕賭け金；杭
1543,section16,surplus,余剰（⇔ shortage 不足），過剰；黒字
1544,section16,inflation,インフレ（ーション）；（物価の）高騰
1545,section16,sweatshop,搾取工場
1546,section16,clash,衝突；対立；かち合うこと；ガチャンという音
1547,section16,sociology,社会学
1548,section16,ideology,イデオロギー，思想傾向
1549,section16,margin,余白；差；利ざや
1550,section16,realm,領域；領土
1551,section16,domain,分野；領域；ドメイン（＝ domain name）
1552,section16,algorithm,アルゴリズム；問題解決の手順
1553,section16,prairie,大草原
1554,section16,frontier,〔通例the ～s〕最先端；〔the ～〕 【米】辺境地；国境
1555,section16,bullet,銃弾
1556,section16,shield,盾，防御物
1557,section16,despair,絶望
1558,section16,radiation,放射能，放射線
1559,section16,placebo,偽薬，プラシーボ；気休め
1560,section16,nursery,託児所；苗床
1561,section16,spouse,配偶者
1562,section16,makeup,化粧；化粧品；構成；性質
1563,section16,mummy,ミイラ；【英】ママ，お母さん（＝ 【米】mommy）
1564,section16,flesh,（人・動物の）肉；果肉
1565,section16,limb,手足
1566,section16,odor,におい；気配
1567,section16,laundry,洗濯（物）；クリーニング店
1568,section16,tide,潮（の干満）；動向
1569,section16,questionnaire,アンケート
1570,section16,nonsense,ばかげた物［話，考え］；無意味な言葉
1571,section16,revenge,復讐
1572,section16,intellect,知性；〔the ～（s）〕知識人
1573,section16,hospitality,親切なもてなし，歓待；受容性
1574,section16,librarian,司書，図書館員
1575,section16,manuscript,（手書きの）原稿；写本
1576,section16,obsession,（考えなどに）取りつかれること；妄想；強迫観念
1577,section16,hygiene,衛生（状態）；健康法
1578,section16,paradigm,理論的枠組み，パラダイム；模範
1579,section16,legitimate,合法的な；妥当な
1580,section16,authentic,本物の；信頼できる
1581,section16,empirical,経験的な；経験主義の
1582,section16,immense,膨大な
1583,section16,absurd,ばかげた；不合理な
1584,section16,weird,異様な（≒ bizarre），奇妙な
1585,section16,accidental,偶然の；過失による
1586,section16,uneasy,不安な；落ち着かない；ぎこちない
1587,section16,jealous,嫉妬深い；用心深い
1588,section16,feminine,女らしい（⇔ masculine ⇒ 1681）
1589,section16,swift,素早い
1590,section16,hollow,空洞の；空虚な；うわべだけの
1591,section16,crude,大まかな；粗野な；未精製の
1592,section16,sore,痛い；腹が立って
1593,section16,pessimistic,悲観的な（⇔ optimistic ⇒ 882）
1594,section16,vain,無駄な；うぬぼれた
1595,section16,susceptible,（～の）影響を受けやすい（to）；感染しやすい
1596,section16,edible,食用の，食べられる
1597,section16,sheer,純然たる，真の；すごい；（布が）薄地の
1598,section16,explicit,明白な（⇔ implicit ⇒ 1795）；率直な
1599,section16,prone,（～に）なりやすい（to）；（...する）傾向がある（to do）
1600,section16,affluent,裕福な；豊富な
1601,section17,collaborate,共同して働く；（～に）協力する（with）
1602,section17,exert,を及ぼす；（力など）を行使する
1603,section17,excel,（～で）秀でている（in / at）；に勝る
1604,section17,prosper,栄える，成功する；繁殖する
1605,section17,surge,殺到する；（感情が）こみ上げる；急騰する
1606,section17,intervene,（～に）介入する（in）；介在する
1607,section17,insert,を挿入する
1608,section17,overtake,を追い抜く；に追いつく（≒ catch up with）；（災難・強い感情などが）を襲う
1609,section17,snap,をパチンと鳴らす；をポキッと折る；ポキッと折れる；パチンと音を立てる
1610,section17,carve,を彫る；を切り開く；（肉）を切り分ける
1611,section17,addict,〔受身形で〕（～の）中毒になる（to）；（～に）凝る
1612,section17,condemn,を非難する；〔受身形で〕（～の刑を）宣告される（to）
1613,section17,convict,に有罪を宣告する
1614,section17,dictate,を指図する；を書き取らせる；を規定する
1615,section17,prescribe,（薬など）を処方する；を規定する
1616,section17,inhibit,を抑制する；を妨げる
1617,section17,stray,はぐれる，（道に）迷う
1618,section17,roam,（を）歩き回る；放浪する
1619,section17,enclose,を同封する；を取り囲む
1620,section17,execute,を実行する；を処刑する
1621,section17,coincide,同時に起こる；一致する
1622,section17,lag,遅れる；徐々に弱まる
1623,section17,cling,しがみつく；くっつく
1624,section17,erase,を消す
1625,section17,grind,（穀物など）をひく
1626,section17,knit,を編む；を結合する；編み物をする
1627,section17,inquire,（を）尋ねる
1628,section17,betray,をうっかり表す；を裏切る
1629,section17,leak,漏れる；を漏らす
1630,section17,smash,を粉砕する；を強打する；粉々に壊れる；激突する
1631,section17,bounce,跳ねる；反射する；を弾ませる；（Ｅメールが）（宛先不明で）返送される
1632,section17,sprawl,（都市などが）不規則に広がる；だらしなく手足を伸ばす
1633,section17,converse,（～と）会話をする（with）
1634,section17,recite,を暗唱する；を詳述する
1635,section17,disregard,を無視する；を軽視する
1636,section17,frown,眉をひそめる
1637,section17,evoke,を呼び起こす
1638,section17,pledge,を誓う，約束する；を与えることを約束する
1639,section17,aspire,（～を）熱望する（to）
1640,section17,contemplate,（を）熟考する；を予想する
1641,section17,grace,優美，優雅；分別；（神の）恩寵
1642,section17,enlightenment,啓蒙，啓発
1643,section17,commerce,商業；貿易
1644,section17,draft,下書き；為替手形；隙間風
1645,section17,barrel,バレル（液量の単位）；たる
1646,section17,timber,【英】 木材（≒ 【米】lumber）；樹木
1647,section17,garment,衣服
1648,section17,thread,糸；（議論などの）筋道
1649,section17,cabinet,〔しばしばthe C-〕内閣；戸棚
1650,section17,bureau,（官庁の）局；事務局；案内所
1651,section17,autonomy,（個人の）自律；自治（権）；自治体
1652,section17,toll,損害（の程度）；死傷者数；通行料
1653,section17,discourse,話し合い，会話；講演；論説
1654,section17,superstition,迷信
1655,section17,glimpse,ちらりと見えること
1656,section17,arithmetic,計算；算数
1657,section17,glossary,用語小辞典；用語集
1658,section17,archive,〔しばしば～s〕記録文書，公文書；公文書保管所；（コンピューターの）アーカイブ
1659,section17,legacy,遺産
1660,section17,anthropology,人類学
1661,section17,rage,激怒；猛威
1662,section17,sorrow,悲しみ
1663,section17,psychiatrist,精神科医
1664,section17,ward,行政区；病棟
1665,section17,stall,露店；エンスト；失速
1666,section17,flame,炎；情熱
1667,section17,moisture,水分；湿気
1668,section17,irony,皮肉
1669,section17,warrior,戦士
1670,section17,astronomy,天文学
1671,section17,probe,（無人）宇宙探査機；（～の）精査（into）；探り針
1672,section17,altitude,高度，標高
1673,section17,tumor,腫瘍；腫れ物
1674,section17,defect,欠陥；不足
1675,section17,sanitation,公衆衛生（学）；下水［衛生］設備
1676,section17,longevity,長寿；寿命；長年勤続
1677,section17,scope,（活動・能力などの）範囲；余地
1678,section17,sentiment,感情；感想；感傷
1679,section17,plausible,もっともらしい
1680,section17,vigorous,精力的な；激しい；活力のある
1681,section17,masculine,男らしい（⇔ feminine ⇒ 1588）
1682,section17,rigid,厳しい；硬直した
1683,section17,adverse,不都合な；逆の
1684,section17,coherent,一貫した，筋の通った；結束した
1685,section17,literal,文字どおりの；逐語的な；散文的な
1686,section17,arbitrary,恣意的な；独断的な
1687,section17,anonymous,匿名の
1688,section17,antique,骨董の，アンティークの；古風な
1689,section17,eternal,永遠の；不変の
1690,section17,intermediate,中級の；中間の
1691,section17,subordinate,（～より）下位の（to）；副次的な
1692,section17,gloomy,陰気な；薄暗い；悲観的な
1693,section17,thermal,熱の，熱による；保温用の
1694,section17,faint,かすかな；めまいがする；弱々しい
1695,section17,naive,お人よしの，愚直な；純朴な
1696,section17,apt,（...する）傾向がある（to do）；適切な；利発な
1697,section17,arrogant,横柄な，傲慢な
1698,section17,extrovert,外向的な；社交的な
1699,section17,conspicuous,目立つ
1700,section17,intact,損なわれていない，手つかずの
1701,section18,embody,を具現する；を包含する
1702,section18,illuminate,を照らす；を解明する
1703,section18,console,を慰める
1704,section18,verify,の正しさを証明［確認］する
1705,section18,disclose,を公表する，暴く
1706,section18,stack,を積む，積み重ねる；〔～ upで〕（車が）渋滞する
1707,section18,rotate,回転する；循環する；を回転させる
1708,section18,constrain,に（...することを）強いる（to do）；を抑える
1709,section18,hinder,を妨げる
1710,section18,withstand,に耐える
1711,section18,tweet,（を）ツイートする，つぶやく
1712,section18,sneeze,くしゃみをする
1713,section18,erupt,（火山が）噴火する；勃発する
1714,section18,blur,をぼかす；を曇らせる；をあいまいにする
1715,section18,overlap,（一部）重なる；（と）重複［共通］する
1716,section18,embed,〔通例受身形で〕埋め込まれる，はめ込まれる
1717,section18,displace,に取って代わる（≒ replace）；を移動させる
1718,section18,render,を（ある状態に）する；（援助など）を与える
1719,section18,plunge,（～に）（を）突っ込む（into）；没頭する；陥る
1720,section18,surrender,を放棄する，引き渡す；（～に）屈する（to）
1721,section18,plug,〔plug inで〕のプラグを電源に差し込む；を（～で）ふさぐ（with）
1722,section18,suck,（を）吸う；（を）しゃぶる
1723,section18,mock,をばかにする（≒ make fun of）；のまねをしてからかう
1724,section18,tease,（を）からかう；をいじめる
1725,section18,soothe,をなだめる；を和らげる
1726,section18,stain,を汚す；に着色する
1727,section18,shun,を避ける
1728,section18,stumble,よろけながら歩く；（～に）つまずく（on / over）
1729,section18,flush,を紅潮させる；を水で流す；紅潮する
1730,section18,impair,を損なう
1731,section18,presume,と思う；と推定する；を前提とする
1732,section18,contend,と主張する；競う
1733,section18,roar,うなる，ほえる；大笑いする
1734,section18,haunt,（記憶・考えなどが）につきまとう；（幽霊などが）に出る；によく行く
1735,section18,divert,（注意など）をそらす；を迂回させる；（資金など）を転用する
1736,section18,await,を待つ（≒ wait for）
1737,section18,fetch,を（行って）持って［連れて］くる
1738,section18,unify,を統合［統一］する；統一される
1739,section18,inspect,を点検する；を視察する
1740,section18,entail,を伴う，引き起こす；（...すること）を含む（doing）
1741,section18,tactics,作戦，方策；戦術，戦法
1742,section18,feat,偉業，功績；妙技
1743,section18,prestige,名声；〔形容詞的に〕名声のある
1744,section18,analogy,類推；類似
1745,section18,conscience,良心；分別
1746,section18,textile,織物；繊維（産業）
1747,section18,deficit,赤字，不足；欠陥
1748,section18,plague,疫病；（害虫などの）異常発生
1749,section18,hazard,危険（要素）；偶然
1750,section18,metabolism,（新陳）代謝，代謝作用
1751,section18,paralysis,麻痺；〔比喩的に〕麻痺（状態）
1752,section18,grid,（電気などの）供給網；格子（模様）；碁盤目
1753,section18,carriage,馬車；車両（＝ 【米】car）；立ち居振舞い；【英】輸送
1754,section18,friction,不和；摩擦
1755,section18,rebel,反逆者
1756,section18,regime,政権，政体；体制
1757,section18,monopoly,独占（権）
1758,section18,staple,必需食品；主要産物
1759,section18,merchandise,商品
1760,section18,vendor,物売り，行商人；自動販売機
1761,section18,supervisor,監督者；指導教員
1762,section18,predecessor,前任者（⇔ successor 後継者）；前のもの
1763,section18,personnel,〔集合的に〕職員，社員
1764,section18,vessel,船舶；容器；（体液が通る）脈管
1765,section18,liver,肝臓
1766,section18,duration,（時間の）継続，持続（時間）
1767,section18,certificate,証明書；免許状
